시군명,사업장명,인허가일자,영업상태명,폐업일자,축산업무구분명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
의정부시,빅토리펫,20090817,운영중,,동물판매업,경기도 의정부시 신곡동 786-1번지,경기도 의정부시 부용로204번길 19 (신곡동),11773,37.7495112004,127.0783485589
의정부시,작은동물원,20110701,운영중,,동물판매업,경기도 의정부시 가능동 641-17번지,경기도 의정부시 신흥로 368 (가능동),11678,37.7490420932,127.0427651822
의정부시,몰리스펫샵 의정부점,20120417,운영중,,동물판매업,경기도 의정부시 의정부동 168-54번지 외7필지 신세계백화점 6층,"경기도 의정부시 평화로 525 (의정부동,외7필지 신세계백화점 6층)",11696,37.7374545754,127.0462418265
의정부시,퍼피 앤 더 시티,20120622,운영중,,동물판매업,경기도 의정부시 가능동 106-21번지 동원@상가 1층 102호,"경기도 의정부시 녹양로62번길 98 (가능동,동원@상가 1층 102호)",11615,37.7561791219,127.0381505070
의정부시,녹양동물병원,20120702,운영중,,동물판매업,경기도 의정부시 녹양동 354-1번지 (녹양로 66),"경기도 의정부시 녹양로 66 (녹양동,(녹양로 66))",11613,37.7567300565,127.0332939258
의정부시,아쿠아오리지널 롯데마트장암점,20121107,운영중,,동물판매업,경기도 의정부시 장암동 38-10번지,경기도 의정부시 장곡로 224 (장암동),11722,37.7236581215,127.0532662684
의정부시,베스트 독,20121206,운영중,,동물판매업,경기도 의정부시 신곡동 566-15번지 외1필지 지상2층,"경기도 의정부시 시민로 176 (신곡동,외1필지 지상2층)",11728,37.7372349647,127.0546254957
의정부시,화이트,20130910,운영중,,동물판매업,경기도 의정부시 용현동 407-5번지 디유빌딩 1층,"경기도 의정부시 시민로 405 (용현동,디유빌딩 1층)",11784,37.7343476137,127.0791272721
의정부시,멍's클럽,20140917,운영중,,동물판매업,경기도 의정부시 호원동 442-2번지 명보빌딩 103호,"경기도 의정부시 평화로 282 (호원동, 명보빌딩 103호)",11709,37.7168762383,127.0474547354
의정부시,현대동물병원,20141218,운영중,,동물판매업,경기도 의정부시 용현동 14-3번지,경기도 의정부시 충의로 49 (용현동),11789,37.7360448230,127.0873425049
의정부시,윤경일,20180726,운영중,,동물판매업,경기도 의정부시 녹양동 354-1번지,"경기도 의정부시 녹양로 66, 1층 (녹양동)",11613,37.7567300565,127.0332939258
의정부시,모던펫,20150721,운영중,,동물판매업,경기도 의정부시 의정부동 156번지,경기도 의정부시 시민로121번길 82 (의정부동),11692,37.7416242549,127.0507597497
의정부시,의정부 강아지분양 고양이분양 도그마루,20161108,운영중,,동물판매업,경기도 의정부시 민락동 813-3번지,"경기도 의정부시 오목로225번길 140, 121호 (민락동, 메가타워)",11813,37.7450127335,127.0948410342
의정부시,도그엔도그,20150603,운영중,,동물판매업,경기도 의정부시 가능동 640-13번지,경기도 의정부시 신촌로 67 (가능동),11677,37.7504838978,127.0419376388
의정부시,돌봄,20170105,운영중,,동물판매업,경기도 의정부시 의정부동 194-8번지 지하1층,"경기도 의정부시 행복로 13, 지하 1층 (의정부동, 천재빌딩)",11695,37.7400394502,127.0485464124
의정부시,펫인쥬,20171130,운영중,,동물판매업,경기도 의정부시 의정부동 182-8번지,"경기도 의정부시 호국로1310번길 44, 1층 (의정부동)",11692,37.7414896342,127.0494549379
의정부시,앨리스펫,20151020,운영중,,동물판매업,경기도 의정부시 가능동 743-8번지,경기도 의정부시 흥선로 86-1 (가능동),11672,37.7424310761,127.0363513831
의정부시,팝 아이슬랜드,20170522,운영중,,동물판매업,경기도 의정부시 민락동 841-4번지 104호,"경기도 의정부시 오목로225번길 15-14 (민락동, 104호)",11813,37.7457667756,127.0983138693
의정부시,누구~개,20170711,운영중,,동물판매업,경기도 의정부시 신곡동 786-10번지,경기도 의정부시 부용로210번길 20 (신곡동),11773,37.7494300419,127.0784619429
의정부시,녹양PET,20171123,운영중,,동물판매업,경기도 의정부시 녹양동 354-1번지,경기도 의정부시 녹양로 66 (녹양동),11613,37.7567300565,127.0332939258
의정부시,#케이팝스타 펫샵,20180102,운영중,,동물판매업,경기도 의정부시 민락동 788-1번지,경기도 의정부시 송현로82번길 67 (민락동),11813,37.7445105830,127.0917316380
의정부시,파트라슈,20180426,운영중,,동물판매업,경기도 의정부시 민락동 735-5번지 송산푸르지오,"경기도 의정부시 용현로 111, 상가 110호 (민락동, 송산푸르지오)",11803,37.7423776800,127.0885409839
의정부시,천사펫하우스,20180618,운영중,,동물판매업,경기도 의정부시 신곡동 686번지 삼도세라믹,"경기도 의정부시 장금로 50, 삼도세라믹 상가동 2층 204호 (신곡동)",11746,37.7417370298,127.0604828929
의정부시,니즈,20180524,운영중,,동물판매업,경기도 의정부시 의정부동 158-7번지,"경기도 의정부시 시민로121번길 54, 2층 (의정부동)",11695,37.7405704474,127.0499875910
의정부시,펫모아,20151110,운영중,,동물판매업,경기도 의정부시 호원동 318-5번지,경기도 의정부시 신흥로 95 (호원동),11636,37.7245177965,127.0435120025
의정부시,우리강아지,20180418,운영중,,동물판매업,"경기도 의정부시 신곡동 727-1번지 풍림,한국아파트","경기도 의정부시 동일로454번길 6, 풍림,한국아파트상가 108호 (신곡동)",11739,37.7274924472,127.0614020114
의정부시,지지밍고,20180430,운영중,,동물판매업,경기도 의정부시 녹양동 381-12번지,"경기도 의정부시 진등로 16-1, 1층 (녹양동)",11608,37.7594601016,127.0326822413
의정부시,it 끌림,20180327,운영중,,동물판매업,경기도 의정부시 민락동 902-1번지,"경기도 의정부시 용민로 473, 폴리프라자1 104호 (민락동)",11815,37.7516234104,127.1180083977
의정부시,도그하임,20150615,운영중,,동물판매업,경기도 의정부시 의정부동 227-13번지,경기도 의정부시 평화로 610 (의정부동),11690,37.7462389895,127.0459859880
의정부시,애견클럽,20080520,운영중,,동물판매업,경기도 의정부시 녹양동 83-53번지,경기도 의정부시 비우로 85 (녹양동),11612,37.7583419747,127.0362110239
의정부시,애견풀하우스,20080527,운영중,,동물판매업,경기도 의정부시 의정부동 152-23번지,경기도 의정부시 태평로 111-1 (의정부동),11692,37.7424619399,127.0512594949
의정부시,해피독,20080630,운영중,,동물판매업,경기도 의정부시 호원동 454-13번지,경기도 의정부시 평화로 223 (호원동),11711,37.7116867902,127.0472361506
의정부시,스마일애견,20080704,운영중,,동물판매업,경기도 의정부시 신곡동 447-37번지,경기도 의정부시 시민로 238 (신곡동),11735,37.7355111620,127.0610112628
의정부시,강아지,20081118,운영중,,동물판매업,경기도 의정부시 호원동 453번지,경기도 의정부시 평화로244번길 8 (호원동),11710,37.7132632603,127.0477928055
의정부시,제일가축약품,20090810,운영중,,동물판매업,경기도 의정부시 의정부동 25-1번지,경기도 의정부시 태평로118번길 8 (의정부동),11693,37.7427950027,127.0519631409
의정부시,스마일애견,20091023,운영중,,동물판매업,경기도 의정부시 신곡동 597-78번지,경기도 의정부시 장곡로364번길 45 (신곡동),11728,37.7356576498,127.0560651555
의정부시,퍼피라인,20100514,운영중,,동물판매업,경기도 의정부시 가능동 653-11번지,경기도 의정부시 신흥로 379 (가능동),11679,37.7500422940,127.0423458895
의정부시,우리강아지,20110503,운영중,,동물판매업,"경기도 의정부시 신곡동 727-1번지 풍림,한국아파트 상가","경기도 의정부시 동일로454번길 6 (신곡동, 풍림,한국아파트 상가)",11739,37.7274924472,127.0614020114
의정부시,에이스동물병원 펫샵,20120625,운영중,,동물판매업,경기도 의정부시 의정부동 26-6번지,경기도 의정부시 태평로 102-1 (의정부동),11693,37.7415157259,127.0517694240
의정부시,아쿠아플러스(주) 의정부점,20120820,운영중,,동물판매업,경기도 의정부시 금오동 475-1번지 홈플러스(3층),"경기도 의정부시 청사로 38 (금오동,홈플러스(3층))",11757,37.7520653843,127.0709869177
의정부시,goripet(고리펫),20121129,운영중,,동물판매업,경기도 의정부시 의정부동 182-2번지 세종빌딩 7층,"경기도 의정부시 호국로1310번길 40 (의정부동,세종빌딩 7층)",11692,37.7417329012,127.0494323993
의정부시,(주)그린프레밀리,20130724,운영중,,동물판매업,경기도 의정부시 민락동,"경기도 의정부시 민락로 210 (민락동, 이마트)",11814,37.7430696313,127.1022927382
의정부시,스타일독,20140110,운영중,,동물판매업,경기도 의정부시 용현동 42-6번지,경기도 의정부시 오목로 30 (용현동),11793,37.7327120924,127.0862043103
의정부시,(주)펫펏 (요미독 의정부지점),20141028,운영중,,동물판매업,경기도 의정부시 의정부동 205-7번지,경기도 의정부시 평화로 574 (의정부동),11692,37.7430403094,127.0467669849
의정부시,경기관상어,20141202,운영중,,동물판매업,경기도 의정부시 장암동 38-10번지 롯데마트 장암점 지하1층,"경기도 의정부시 장곡로 224 (장암동, 롯데마트 장암점 지하1층)",11722,37.7236581215,127.0532662684
의정부시,세컨찬스(Second chance),20141224,운영중,,동물판매업,경기도 의정부시 금오동 384-12번지,"경기도 의정부시 금신로 413, 2층 (금오동, 금오상가)",11750,37.7490649337,127.0536579230
의정부시,더 봄,20180424,운영중,,동물판매업,경기도 의정부시 의정부동 576-5번지,"경기도 의정부시 경의로75번길 14-13, 1층 (의정부동)",11652,37.7338242933,127.0446515127
의정부시,it 끌림,20180406,운영중,,동물판매업,경기도 의정부시 민락동 902-1번지,"경기도 의정부시 용민로 473, 폴리프라자1, 1층 104호 (민락동)",11815,37.7516234104,127.1180083977
의정부시,라봉이네,20180330,운영중,,동물판매업,경기도 의정부시 호원동 461번지 신일 유토빌 플러스 아파트,"경기도 의정부시 평화로202번길 20, 상가동 102호 (호원동, 신일 유토빌 플러스 아파트)",11712,37.7084604270,127.0496270524
의정부시,7 Dog,20180109,운영중,,동물판매업,경기도 의정부시 낙양동 756번지,"경기도 의정부시 송양로 23, 크리스탈써밋 103호 (낙양동)",11812,37.7522357994,127.1086707063
의정부시,영 켄넬,20180412,운영중,,동물판매업,경기도 의정부시 자일동 384번지,경기도 의정부시 호국로1813번길 93 (자일동),11766,37.7704290593,127.0942823040
의정부시,멍이사랑,20180628,운영중,,동물판매업,경기도 의정부시 신곡동 772-1번지 명경지수,"경기도 의정부시 부용로 185, 명경지수 103호 (신곡동)",11771,37.7514576154,127.0777945344
의정부시,로얄펫,20160218,운영중,,동물판매업,경기도 의정부시 의정부동 594-2번지 소아빌딩,"경기도 의정부시 신흥로 171 (의정부동, 소아빌딩)",11654,37.7312930857,127.0432661378
의정부시,도그메이트,20160906,운영중,,동물판매업,경기도 의정부시 의정부동 201-12번지,경기도 의정부시 평화로 564 (의정부동),11692,37.7421572499,127.0470954843
의정부시,도그벅스 펫분양,20160616,운영중,,동물판매업,경기도 의정부시 의정부동 210-10번지,"경기도 의정부시 평화로 555-1, 2층 (의정부동)",11691,37.7414546485,127.0467093218
의정부시,몰리스펫샵 의정부점,20180620,운영중,,동물판매업,경기도 의정부시 의정부동 168-54번지 의정부민자역사,"경기도 의정부시 평화로 525, 의정부민자역사(신세계백화점) 6층 (의정부동)",11696,37.7374545754,127.0462418265
의정부시,묘하개,20180618,운영중,,동물판매업,경기도 의정부시 신곡동 673번지 휴먼시티,"경기도 의정부시 추동로 9, 휴먼시티 2층 206호 (신곡동)",11740,37.7429279361,127.0570120452
의정부시,꼬마강아지,20160309,운영중,,동물판매업,경기도 의정부시 의정부동 94-4번지,경기도 의정부시 시민로 152 (의정부동),11698,37.7370378941,127.0519593408
의정부시,화이트 독,20170804,운영중,,동물판매업,경기도 의정부시 가능동 670-23번지,경기도 의정부시 의정로 174 (가능동),11681,37.7483778824,127.0345386223
의정부시,러블리냥,20150501,운영중,,동물판매업,경기도 의정부시 가능동 653-10번지,경기도 의정부시 신흥로 381 (가능동),11679,37.7501774448,127.0423232677
의정부시,좋은강아지,20080520,운영중,,동물판매업,경기도 의정부시 의정부동 145-2번지,경기도 의정부시 태평로 58 (의정부동),11694,37.7376505539,127.0519370555
의정부시,애견백화점,20080520,운영중,,동물판매업,경기도 의정부시 가능동 668-13번지,경기도 의정부시 가능로 37 (가능동),11681,37.7466839581,127.0350144426
의정부시,용현애견방,20080520,운영중,,동물판매업,경기도 의정부시 용현동,경기도 의정부시 오목로 1 (용현동),11791,37.7319842257,127.0834582509
의정부시,애견사랑방,20080520,운영중,,동물판매업,경기도 의정부시 가능동 737-8번지,경기도 의정부시 의정로 138 (가능동),11667,37.7450443027,127.0347073925
의정부시,열린펫동물병원,20080520,운영중,,동물판매업,경기도 의정부시 의정부동 94-6번지,경기도 의정부시 태평로 52 (의정부동),11698,37.7369029012,127.0515962202
의정부시,정퍼피클럽,20080527,운영중,,동물판매업,경기도 의정부시 민락동,"경기도 의정부시 승지로4번길 16 (민락동, 3층)",11810,37.7381519936,127.0888197386
의정부시,예쁜강아지,20080527,운영중,,동물판매업,경기도 의정부시 가능동 20-1번지,경기도 의정부시 평화로 670 (가능동),11685,37.7515642295,127.0443210710
의정부시,애견종합할인매장,20080619,폐업 등,20110624,동물판매업,경기도 의정부시 호원동 465-10번지,경기도 의정부시 평화로 149 (호원동),11714,37.7052447270,127.0477426083
의정부시,공주야 사랑해,20110921,폐업 등,20130820,동물판매업,경기도 의정부시 호원동 327-6번지 109호,"경기도 의정부시 신흥로 125 (호원동,109호)",11631,37.7272657737,127.0433546976
의정부시,#kpupstar,20161201,폐업 등,20170105,동물판매업,경기도 의정부시 민락동 788-1번지,경기도 의정부시 송현로82번길 67 (민락동),11813,37.7445105830,127.0917316380
의정부시,똥강쥐 장바구니,20101209,폐업 등,20131210,동물판매업,경기도 의정부시 금오동 344-17번지 신도브래뉴업B동상가107호,"경기도 의정부시 동일로 660 (금오동,신도브래뉴업B동상가107호)",11750,37.7478208002,127.0555178830
의정부시,유제원동물병원,20091214,폐업 등,20100629,동물판매업,경기도 의정부시 의정부동 388-21번지,경기도 의정부시 평화로428번길 33 (의정부동),11699,37.7302364698,127.0499923895
의정부시,버블퍼피애견샵,20140814,폐업 등,20161027,동물판매업,경기도 의정부시 의정부동 521-10번지,경기도 의정부시 범골로 113 (의정부동),11624,37.7349616969,127.0379022097
의정부시,베르애견,20090422,폐업 등,20091211,동물판매업,경기도 의정부시 의정부동 388-21  번지,경기도 의정부시 평화로428번길 33,11699,37.7302364698,127.0499923895
의정부시,팔로우독,20160616,폐업 등,20180717,동물판매업,경기도 의정부시 의정부동 131-3번지,경기도 의정부시 시민로 136 (의정부동),11697,37.7377053934,127.0500198106
의정부시,강아지,20080520,폐업 등,20081119,동물판매업,경기도 의정부시 호원동 602-1202번지 회료한주아파트 상가동,,,37.7047403261,127.0473794297
의정부시,혜수동물병원,20080520,폐업 등,20150213,동물판매업,경기도 의정부시 의정부동 17-16번지,경기도 의정부시 태평로 122,11693,37.7432635938,127.0517365362
의정부시,화이트,20080630,폐업 등,20111222,동물판매업,경기도 의정부시 용현동 407-5번지,경기도 의정부시 시민로 405 (용현동),11784,37.7343476137,127.0791272721
의정부시,강아지를 만나다,20151227,폐업 등,20160906,동물판매업,경기도 의정부시 의정부동 201-12,경기도 의정부시 평화로 564 (의정부동),11692,37.7421572499,127.0470954843
의정부시,위즈펫동물병원,20141218,폐업 등,20151224,동물판매업,경기도 의정부시 용현동 527-1번지 롯데마트 2층,"경기도 의정부시 산단로76번길 116 (용현동, 롯데마트 2층)",11787,37.7427411314,127.0842073740
의정부시,신촌동불병원,20080704,폐업 등,20110622,동물판매업,경기도 의정부시 가능동 648-23번지,경기도 의정부시 신흥로 357-1 (가능동),11683,37.7482043161,127.0424356854
의정부시,의정부 강아지분양 썸&펫,20141031,폐업 등,20160705,동물판매업,경기도 의정부시 가능동 71번지,경기도 의정부시 가금로 57 (가능동),11684,37.7547630986,127.0429271167
의정부시,정퍼피컴퍼니,20140402,폐업 등,20140918,동물판매업,경기도 의정부시 의정부동 413-50번지 2층,"경기도 의정부시 신흥로 321 (의정부동, 2층)",11665,37.7449067825,127.0425473905
의정부시,천사펫 하우스,20121129,폐업 등,20160421,동물판매업,경기도 의정부시 신곡동 686번지 삼도@상가 102호,경기도 의정부시 장금로 50,11746,37.7417370298,127.0604828929
의정부시,화이트,20120131,폐업 등,20130121,동물판매업,경기도 의정부시 용현동 407-5번지 디유빌딩 1층,"경기도 의정부시 시민로 405 (용현동,디유빌딩 1층)",11784,37.7343476137,127.0791272721
의정부시,펫프린스,20080520,폐업 등,20140103,동물판매업,경기도 의정부시 장암동 38-10번지 롯데마트3층,"경기도 의정부시 장곡로 224 (장암동,롯데마트3층)",11722,37.7236581215,127.0532662684
이천시,아이펫,20090130,운영중,,동물판매업,경기도 이천시 진리동 42-2번지,경기도 이천시 경충대로2481번길 7 (진리동),17391,37.2703531270,127.4551518813
이천시,오키독키,20170522,운영중,,동물판매업,경기도 이천시 갈산동 649-3번지,경기도 이천시 증신로 71 (갈산동),17359,37.2837408307,127.4578819021
이천시,24시 스마일 동물병원,20160202,운영중,,동물판매업,경기도 이천시 창전동 467-33번지,경기도 이천시 애련정로87번길 24 (창전동),17370,37.2784414972,127.4487619691
이천시,이천동물애견센터,20140820,운영중,,동물판매업,경기도 이천시 증포동 146-1번지,경기도 이천시 이섭대천로 1342 (증포동),17352,37.2879421420,127.4524942872
이천시,미미네 애견,20141001,운영중,,동물판매업,경기도 이천시 관고동 85-10번지 1층,"경기도 이천시 영창로 129, 1층 (관고동)",17354,37.2822969769,127.4368771950
이천시,신둔팜,20171030,운영중,,동물판매업,경기도 이천시 신둔면 용면리 354-1번지,경기도 이천시 신둔면 황무로230번길 60,17305,37.3031308755,127.3753561540
이천시,치와와 둥지,20171207,운영중,,동물판매업,경기도 이천시 대월면 군량리 614번지,경기도 이천시 대월면 대월로358번길 24-155,17402,37.1852540401,127.5015710604
이천시,로버로드 켄넬,20180328,운영중,,동물판매업,경기도 이천시 모가면 진가리 281-10번지,경기도 이천시 모가면 진상미로1385번길 221-5,17408,37.1729207946,127.4701540751
이천시,실버애견,20180417,운영중,,동물판매업,경기도 이천시 대월면 구시리 684번지,경기도 이천시 대월면 대월로 452,17402,37.1972827846,127.4994312820
이천시,멋내는애견,20160407,운영중,,동물판매업,경기도 이천시 부발읍 무촌리 225-22번지,경기도 이천시 부발읍 무촌로 144-1,17324,37.2845734250,127.4887052725
이천시,오키독키,20180523,운영중,,동물판매업,경기도 이천시 창전동 426번지,경기도 이천시 서희로88번길 2 (창전동),17364,37.2831010686,127.4436024144
이천시,양성농장,20180205,운영중,,동물판매업,경기도 이천시 호법면 단천리 47-2번지,경기도 이천시 호법면 이섭대천로263번길 259,17395,37.2356392273,127.3991059941
이천시,멋내는 애견,20121211,운영중,,동물판매업,경기도 이천시 창전동 151-12,경기도 이천시 서희로 67 (중리동),17365,37.2815808117,127.4429395451
이천시,(주)이마트 이천점,20121128,운영중,,동물판매업,경기도 이천시 증포동 47-4번지,경기도 이천시 이섭대천로 1440-50 (증포동),17348,37.2940716652,127.4588801677
이천시,애견방,20120927,운영중,,동물판매업,경기도 이천시 장호원읍 진암리 5-0005번지 2호,경기도 이천시 장호원읍 장감로 23,17419,37.1160733645,127.6252526306
이천시,펫더월드,20120725,운영중,,동물판매업,경기도 이천시 증포동 146-0001번지,경기도 이천시 이섭대천로 지하 1342 (증포동),17352,37.2879421420,127.4524942872
이천시,우리애견,20171016,운영중,,동물판매업,경기도 이천시 마장면 관리 580-3번지,경기도 이천시 마장면 마도로169번길 2,17382,37.2705488109,127.3520832183
이천시,로얄애견,20170901,운영중,,동물판매업,경기도 이천시 대월면 도리리 38번지,,17401,37.2096188275,127.4861290254
이천시,금탑,20170901,운영중,,동물판매업,경기도 이천시 대월면 도리리 37-1번지,경기도 이천시 대월면 대월로667번길 224,17401,37.2095271639,127.4865114577
이천시,둥이네,20171116,운영중,,동물판매업,경기도 이천시 백사면 내촌리 48-6번지,경기도 이천시 백사면 청백리로475번길 15,17314,37.3183828472,127.5072889382
이천시,나비캐터리,20180723,운영중,,동물판매업,경기도 이천시 설성면 금당리 181-51번지,경기도 이천시 설성면 진상미로 716,17411,37.1357906323,127.5134571227
이천시,Pet.Planet,20170403,운영중,,동물판매업,경기도 이천시 장호원읍 장호원리 416번지,경기도 이천시 장호원읍 서동대로8809번길 10-32,17421,37.1154653878,127.6156954017
이천시,둘리애견,20161114,운영중,,동물판매업,경기도 이천시 신둔면 용면리,경기도 이천시 신둔면 황무로182번길 54-26,17305,37.3019610538,127.3720005166
이천시,한돌 농원,20160614,운영중,,동물판매업,경기도 이천시 호법면 동산리 62번지,경기도 이천시 호법면 동산로256번길 115-78,17397,37.2037772345,127.4128058388
이천시,핫펫,20160607,운영중,,동물판매업,경기도 이천시 창전동 129-12번지,경기도 이천시 영창로193번길 21 (창전동),17364,37.2821886643,127.4442398286
이천시,스카이켄넬,20180525,운영중,,동물판매업,경기도 이천시 설성면 암산리 250-2번지,경기도 이천시 설성면 설성로377번길 249,17410,37.1657603085,127.5357031453
이천시,수연농장,20180410,운영중,,동물판매업,경기도 이천시 마장면 작촌리 321-1번지,경기도 이천시 마장면 작촌로 194-142,17388,37.2431104393,127.3340030834
이천시,나리애견,20180410,운영중,,동물판매업,경기도 이천시 모가면 신갈리 312-3번지,경기도 이천시 모가면 사실로1026번길 223,17406,37.1962785437,127.4554642934
이천시,가나농장,20180410,운영중,,동물판매업,경기도 이천시 백사면 송말리 331-1번지,경기도 이천시 백사면 원적로967번길 248,17309,37.3497092437,127.4838991741
이천시,훕스그루밍,20180711,운영중,,동물판매업,경기도 이천시 창전동 470-1번지,경기도 이천시 중리천로 99 (창전동),17370,37.2780748877,127.4480156287
이천시,야옹아멍멍해봐,20180628,운영중,,동물판매업,경기도 이천시 창전동 462-2번지,경기도 이천시 영창로 238-2 (창전동),17370,37.2803514467,127.4488183379
이천시,정미애견,20151203,운영중,,동물판매업,경기도 이천시 부발읍 신하리 280번지,경기도 이천시 부발읍 대산로 525,17327,37.2635262839,127.4819075663
이천시,반석,20161121,운영중,,동물판매업,경기도 이천시 고담동 107-2번지,경기도 이천시 진상미로2314번길 267 (고담동),17399,37.2460244193,127.4670773185
이천시,야옹아 멍멍해봐,20170508,운영중,,동물판매업,경기도 이천시 창전동 462-2번지,경기도 이천시 영창로 238-2 (창전동),17370,37.2803514467,127.4488183379
이천시,윈터블라썸,20180314,운영중,,동물판매업,경기도 이천시 대포동 472-2번지,경기도 이천시 진상미로1800번길 152-85 (대포동),17400,37.2085009260,127.4613500425
이천시,황제농장,20161121,운영중,,동물판매업,경기도 이천시 호법면 매곡리 426번지,경기도 이천시 호법면 덕평로497번길 266,17396,37.2078358500,127.3732989467
이천시,고방동물병원,20140903,운영중,,동물판매업,경기도 이천시 부발읍 신하리 434-18번지 1층,"경기도 이천시 부발읍 경충대로 2260, 1층",17327,37.2608296487,127.4758257005
이천시,똥강아지,20141021,운영중,,동물판매업,경기도 이천시 창전동 148-20번지,경기도 이천시 영창로209번길 3 (창전동),17364,37.2811020327,127.4456880721
이천시,사랑이네,20180618,운영중,,동물판매업,경기도 이천시 신둔면 도암리 920-15번지,경기도 이천시 신둔면 증신로371번길 106-4,17301,37.3045750346,127.4330686755
이천시,유림켄넬,20170901,운영중,,동물판매업,경기도 이천시 대월면 도리리 37-1번지,경기도 이천시 대월면 대월로667번길 224,17401,37.2095271639,127.4865114577
이천시,팜스펫,20150904,폐업 등,20161130,동물판매업,경기도 이천시 부발읍 아미리 766-1번지,경기도 이천시 부발읍 신아로 58,17332,37.2582196211,127.4884570727
이천시,비가이 말티즈,20130719,폐업 등,20150101,동물판매업,경기도 이천시 증포동 94-3번지 신한아파트상가동 제지하층 8호,경기도 이천시 갈산로 지하 40 (증포동),17351,37.2879684589,127.4573998947
이천시,(주)팜스코 애견사랑방,20120104,폐업 등,20150831,동물판매업,경기도 이천시 부발읍 아미리 766-0001번지 1동,"경기도 이천시 부발읍 신아로 58, 1동",17332,37.2582196211,127.4884570727
이천시,오렌지팻클럽,20131122,폐업 등,20141231,동물판매업,경기도 이천시 창전동 470-1번지,경기도 이천시 중리천로 99 (창전동),17370,37.2780748877,127.4480156287
이천시,블루아이저(강아지 고양이 이야기),20141025,폐업 등,20151210,동물판매업,경기도 이천시 설성면 금당리 76-3번지,경기도 이천시 설성면 설장로 10,17411,37.1326544851,127.5198169461
파주시,사철축산,20170103,운영중,,동물판매업,경기도 파주시 월롱면 도내리 182번지,경기도 파주시 월롱면 정문로394번길 160,10947,37.7895570472,126.8253698951
파주시,옥자농장,20180306,운영중,,동물판매업,경기도 파주시 광탄면 분수리 34-3번지,경기도 파주시 광탄면 장지산로198번길 38-18,10954,37.7533686635,126.8851428724
파주시,파주고양이 미용실,20180406,운영중,,동물판매업,경기도 파주시 동패동 1771번지 한울마을 6단지,"경기도 파주시 한울로 100, 607동 1804호 (동패동, 한울마을 6단지)",10905,37.7082350781,126.7419743631
파주시,JI 커뮤니케이션,20180406,운영중,,동물판매업,경기도 파주시 산남동 20-2번지,경기도 파주시 산남로 267 (산남동),10882,37.6997946174,126.7118307443
파주시,펫파라다이스동물병원,20180406,운영중,,동물판매업,경기도 파주시 목동동 927번지 홈플러스 파주운정점,"경기도 파주시 청암로17번길 17, 홈플러스 파주운정점 (목동동)",10892,37.7294498737,126.7367159405
파주시,큐티켓(귀여운고양이),20180406,운영중,,동물판매업,경기도 파주시 금릉동 산 14-24번지,경기도 파주시 중앙로 102-4 (금릉동),10933,37.7522840820,126.7921553317
파주시,으르렁애견카페,20151022,운영중,,동물판매업,경기도 파주시 동패동 1758-4번지 우성메디피아,"경기도 파주시 미래로 369-72 (동패동, 우성메디피아)",10905,37.7109882264,126.7443462694
파주시,씨엠티네트웍스,20151026,운영중,,동물판매업,경기도 파주시 당하동 171-1번지 1층,"경기도 파주시 천정구로 123, 1층 (당하동)",10866,37.7464203079,126.7515186461
파주시,실버트리하우스,20170731,운영중,,동물판매업,경기도 파주시 월롱면 능산리 131번지,경기도 파주시 월롱면 휴암로335번길 41-15,10843,37.8201673176,126.7806277607
파주시,지니펫,20150112,운영중,,동물판매업,경기도 파주시 동패동 1929-2번지 1층 층,"경기도 파주시 동패로63번길 6-9, 1층층 (동패동)",10902,37.7094600734,126.7377967565
파주시,한혜린,20150707,운영중,,동물판매업,경기도 파주시 와동동 1331번지,"경기도 파주시 가람로 90, 605동 802호 (와동동, 가람마을)",10895,37.7330606531,126.7608433083
파주시,파평컨넬,20160725,운영중,,동물판매업,경기도 파주시 파평면 덕천리 585-5번지,경기도 파주시 파평면 장마루1길 215-51,10801,37.9401239739,126.8461675172
파주시,애견마을,20180509,운영중,,동물판매업,경기도 파주시 탄현면 법흥리 1725-3번지 정림빌딩,"경기도 파주시 탄현면 하늘소로 106, 정림빌딩",10861,37.7743678954,126.7016070421
파주시,파주24시동물병원,20180510,운영중,,동물판매업,경기도 파주시 목동동 941-1번지,"경기도 파주시 교하로 87, 섬성프라자 2층 201호 (목동동)",10892,37.7275334010,126.7338756371
파주시,큐티켓,20180511,운영중,,동물판매업,경기도 파주시 금촌동 768-17번지,"경기도 파주시 중앙로 276, 1층 (금촌동)",10930,37.7605091758,126.7772316567
파주시,플레이_라움(PLAY_RAUM),20180626,운영중,,동물판매업,경기도 파주시 적성면 장현리 209-2번지,경기도 파주시 적성면 장뜰길 335,10804,37.9734873827,126.9762047167
파주시,(주)이마트 파주운정점,20180417,운영중,,동물판매업,경기도 파주시 동패동 1763번지 이마트운정점,"경기도 파주시 한울로 123, 이마트운정점 (동패동)",10905,37.7102599704,126.7450405788
파주시,운정한빛동물병원,20180417,운영중,,동물판매업,경기도 파주시 야당동 1066-2번지,"경기도 파주시 경의로 1068, 101호 (야당동)",10908,37.7124802984,126.7596287331
파주시,파주독애견호텔,20180619,운영중,,동물판매업,경기도 파주시 탄현면 축현리 788-2번지,경기도 파주시 탄현면 방촌로 732-96,10846,37.8113079628,126.7203194495
